split,motion_id,line_index,caption,tokens,f_tag,to_tag,style_groups,matched_keywords,text_path
train,000682,2,"a man takes some quick steps forward, then kicks forwards parallel to the ground with his right leg, using the inside of this right foot.",a/DET man/NOUN take/VERB some/DET quick/ADJ step/NOUN forward/ADV then/ADV kick/VERB forwards/ADV parallel/ADJ to/ADP the/DET ground/NOUN with/ADP his/DET right/ADJ leg/NOUN use/VERB the/DET inside/NOUN of/ADP this/DET right/ADJ foot/NOUN,0.0,0.0,Energetic dynamic,quick,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000690,1,"clasps hands together, then moves both arms rotationally and then finally throws with left arm. appears to be slightly anxious and very energetic",clasps/NOUN hand/NOUN together/ADV then/ADV move/VERB both/DET arm/NOUN rotationally/ADV and/CCONJ then/ADV finally/ADV throw/VERB with/ADP left/ADJ arm/NOUN appear/VERB to/PART be/AUX slightly/ADV anxious/ADJ and/CCONJ very/ADV energetic/ADJ,0.0,7.0,Energetic dynamic,energetic,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000722,1,"someone starts stumbling towards the right, then starts to stumble in a figure eight position to realign and halt before completing the figure eight.",someone/PRON start/VERB stumble/VERB towards/ADP the/DET right/NOUN then/ADV start/VERB to/PART stumble/VERB in/ADP a/DET figure/NOUN eight/NUM position/NOUN to/PART realign/VERB and/CCONJ halt/VERB before/ADP complete/VERB the/DET figure/NOUN eight/NUM,0.0,9.0,Heavy awkward,stumble,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000727,0,hes doing a slow motion jumping jack.,he/PRON s/VERB do/VERB a/DET slow/ADJ motion/NOUN jumping/NOUN jack/NOUN,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000737,0,someone is dancing the cha-cha.,someone/PRON is/AUX dance/VERB the/DET chacha/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000739,2,person moves quick to their right hand side side on,person/NOUN move/VERB quick/ADJ to/ADP their/DET right/ADJ hand/NOUN side/NOUN side/NOUN on/ADP,0.0,0.0,Energetic dynamic,quick,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000745,1,a person is running fast in a forward direction.,a/DET person/NOUN is/AUX run/VERB fast/ADV in/ADP a/DET forward/ADJ direction/NOUN,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000752,2,"a person stands slightly bent over, as if the back was hurting. they then seem as if they are lifting a heavy box, and slowly moving it to the left side.",a/DET person/NOUN stand/VERB slightly/ADV bent/ADJ over/ADP as/SCONJ if/SCONJ the/DET back/NOUN was/AUX hurt/VERB they/PRON then/ADV seem/VERB as/SCONJ if/SCONJ they/PRON are/AUX lift/VERB a/DET heavy/ADJ box/NOUN and/CCONJ slowly/ADV move/VERB it/PRON to/ADP the/DET left/ADJ side/NOUN,0.0,0.0,Heavy awkward,heavy,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000756,1,the person is dancing and moving around.,the/DET person/NOUN is/AUX dance/VERB and/CCONJ move/VERB around/ADV,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000756,2,a person dancing similar to michael jackson.,a/DET person/NOUN dance/VERB similar/ADJ to/ADP michael/PROPN jackson/PROPN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000761,0,a person performs multiple dance moves and ultimately ends up in a relative position diagonally to the left.,a/DET person/NOUN perform/VERB multiple/ADJ dance/NOUN move/NOUN and/CCONJ ultimately/ADV end/VERB up/ADP in/ADP a/DET relative/ADJ position/NOUN diagonally/ADV to/ADP the/DET left/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000761,1,"a person dances forwards, shaking out their limbs, does a spin with a moonwalk, throws up both arms, and ends in a pose with one hand on their hip and the other arm raised.",a/DET person/NOUN dance/VERB forwards/ADV shake/VERB out/ADP their/DET limb/NOUN does/AUX a/DET spin/NOUN with/ADP a/DET moonwalk/NOUN throw/VERB up/ADP both/DET arm/NOUN and/CCONJ end/VERB in/ADP a/DET pose/NOUN with/ADP one/NUM hand/NOUN on/ADP their/DET hip/NOUN and/CCONJ the/DET other/ADJ arm/NOUN raise/VERB,0.0,0.0,Dance expressive,spin,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000761,2,the person appears to be dancing.,the/DET person/NOUN appear/VERB to/PART be/AUX dance/VERB,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000766,1,a man's hips sway from left to right in a clockwise motion.,a/DET man/NOUN hip/NOUN sway/VERB from/ADP left/VERB to/ADP right/ADV in/ADP a/DET clockwise/ADJ motion/NOUN,0.0,0.0,Dance expressive,sway,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000789,0,the person is dancing around.,the/DET person/NOUN is/AUX dance/VERB around/ADV,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000789,1,the person seems to be slow dancing with someone. he has the right hand held out in front as if embracing someone. he dances from side to side.,the/DET person/NOUN seem/VERB to/PART be/AUX slow/ADJ dancing/NOUN with/ADP someone/PRON he/PRON has/AUX the/DET right/ADJ hand/NOUN hold/VERB out/ADP in/ADP front/NOUN as/SCONJ if/SCONJ embrace/VERB someone/PRON he/PRON dance/VERB from/ADP side/NOUN to/ADP side/NOUN,0.0,0.0,Controlled motion|Dance expressive,dancing;slow,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000789,2,a person appears to be doing a dance.,a/DET person/NOUN appear/VERB to/PART be/AUX do/VERB a/DET dance/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000794,0,person is slow walking down.,person/NOUN is/AUX slow/ADJ walk/VERB down/ADV,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000798,0,the person is dancing by moving both his hands around,the/DET person/NOUN is/AUX dance/VERB by/ADP move/VERB both/DET his/DET hand/NOUN around/ADV,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000798,1,a person waving his arms and bouncing at the knees as if dancing.,a/DET person/NOUN wave/VERB his/DET arm/NOUN and/CCONJ bounce/VERB at/ADP the/DET knee/NOUN as/SCONJ if/SCONJ dancing/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000821,2,the man started walking and turned around and started running and then stop quick.,the/DET man/NOUN start/VERB walk/VERB and/CCONJ turn/VERB around/ADV and/CCONJ start/VERB run/VERB and/CCONJ then/ADV stop/VERB quick/ADJ,0.0,0.0,Energetic dynamic,quick,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000828,2,a model walks down a run-way.,a/DET model/NOUN walk/VERB down/ADP a/DET runway/NOUN,0.0,0.0,Energetic dynamic,run,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000829,0,a person is dancing the salsa.,a/DET person/NOUN is/AUX dance/VERB the/DET salsa/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000830,0,robot was walking forward and turned back stared to run and turned back once again move his hands.,robot/PROPN was/AUX walk/VERB forward/ADV and/CCONJ turn/VERB back/ADV stare/VERB to/PART run/VERB and/CCONJ turn/VERB back/ADV once/ADV again/ADV move/VERB his/DET hand/NOUN,0.0,0.0,Energetic dynamic,run,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000830,2,"a person makes small steps foward, turns around, makes quick small steps back, then stops and turns around.",a/DET person/NOUN make/VERB small/ADJ step/NOUN foward/ADJ turn/VERB around/ADV make/VERB quick/ADJ small/ADJ step/NOUN back/ADV then/ADV stop/VERB and/CCONJ turn/VERB around/ADV,0.0,0.0,Energetic dynamic,quick,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000840,0,a person does the floss dance.,a/DET person/NOUN does/AUX the/DET floss/NOUN dance/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000840,1,a man is dancing while standing still.,a/DET man/NOUN is/AUX dance/VERB while/SCONJ stand/VERB still/ADV,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000843,1,"person walks fast in a semi circular motion clockwise, then rapidly in a straight line.",person/NOUN walk/VERB fast/ADV in/ADP a/DET semi/ADJ circular/ADJ motion/NOUN clockwise/NOUN then/ADV rapidly/ADV in/ADP a/DET straight/ADJ line/NOUN,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000846,2,a person performing short and quick runs around.,a/DET person/NOUN perform/VERB short/ADJ and/CCONJ quick/ADJ run/NOUN around/ADV,0.0,0.0,Energetic dynamic,quick,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000848,1,a human figure is seen slightly dancing,a/DET human/ADJ figure/NOUN is/AUX see/VERB slightly/ADV dance/VERB,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000849,0,"a person, walking forward, and after doing slow move with left leg, and walk back",a/DET person/NOUN walk/VERB forward/ADV and/CCONJ after/ADP do/VERB slow/ADJ move/NOUN with/ADP left/ADJ leg/NOUN and/CCONJ walk/VERB back/ADV,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000863,0,a person seems to be dancing with their arms as if they were a clown or doing an act,a/DET person/NOUN seem/VERB to/PART be/AUX dance/VERB with/ADP their/DET arm/NOUN as/SCONJ if/SCONJ they/PRON were/AUX a/DET clown/NOUN or/CCONJ do/VERB an/DET act/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000893,0,a man walks forward full length and then goes into a amateur salsa dance routine walking backwards half-length; finishing with a 360 degree rotation,a/DET man/NOUN walk/VERB forward/ADV full/ADJ length/NOUN and/CCONJ then/ADV go/VERB into/ADP a/DET amateur/ADJ salsa/NOUN dance/NOUN routine/NOUN walking/NOUN backwards/ADP halflength/NOUN finish/VERB with/ADP a/DET degree/NOUN rotation/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000893,1,a person walks up and starts salsa dancing.,a/DET person/NOUN walk/VERB up/ADP and/CCONJ start/VERB salsa/NOUN dancing/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000893,2,a man slowly walks forward then proceeds to dance in a circle.,a/DET man/NOUN slowly/ADV walk/VERB forward/ADV then/ADV proceed/VERB to/ADP dance/NOUN in/ADP a/DET circle/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000911,2,a person kicks their leg in the air then jumps into a spin,a/DET person/NOUN kick/VERB their/DET leg/NOUN in/ADP the/DET air/NOUN then/ADV jump/VERB into/ADP a/DET spin/NOUN,0.0,0.0,Dance expressive,spin,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000916,2,a figure standing prone before taking a deep bow and then slow raising,a/DET figure/NOUN stand/VERB prone/ADJ before/ADP take/VERB a/DET deep/ADJ bow/NOUN and/CCONJ then/ADV slow/ADJ raising/NOUN,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000923,2,a fast pace stepping forward with dribble hands then takes a shot.,a/DET fast/ADJ pace/NOUN step/VERB forward/ADV with/ADP dribble/ADJ hand/NOUN then/ADV take/VERB a/DET shot/NOUN,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000933,2,a person walking forward in slow motion.,a/DET person/NOUN walk/VERB forward/ADV in/ADP slow/ADJ motion/NOUN,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000943,2,person is walking around and dancing,person/NOUN is/AUX walk/VERB around/ADV and/CCONJ dance/VERB,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000947,0,"person uses left hand initially to do a throwing motion downwards, and then uses left hand to do a throwing motion upwards. appears to be active, energetic, and maybe even slightly aggressive",person/NOUN use/VERB left/ADJ hand/NOUN initially/ADV to/PART do/AUX a/DET throwing/NOUN motion/NOUN downwards/ADV and/CCONJ then/ADV use/VERB left/ADJ hand/NOUN to/PART do/AUX a/DET throwing/NOUN motion/NOUN upwards/ADV appear/VERB to/PART be/AUX active/ADJ energetic/ADJ and/CCONJ maybe/ADV even/ADV slightly/ADV aggressive/ADJ,0.0,9.0,Energetic dynamic,energetic,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000955,1,a person walking fast on a treadmill.,a/DET person/NOUN walk/VERB fast/ADV on/ADP a/DET treadmill/NOUN,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000955,2,a person is walking forward at a steady pace with both arms slightly swinging.,a/DET person/NOUN is/AUX walk/VERB forward/ADV at/ADP a/DET steady/ADJ pace/NOUN with/ADP both/DET arm/NOUN slightly/ADV swinge/VERB,0.0,0.0,Controlled motion,steady,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000963,1,someone is carrying a heavy object,someone/PRON is/AUX carry/VERB a/DET heavy/ADJ object/NOUN,0.0,0.0,Heavy awkward,heavy,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000969,0,"a person jumping on the rope, while doing a spin moves, and felt at the end",a/DET person/NOUN jump/VERB on/ADP the/DET rope/NOUN while/SCONJ do/VERB a/DET spin/NOUN move/NOUN and/CCONJ feel/VERB at/ADP the/DET end/NOUN,0.0,0.0,Dance expressive,spin,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000969,2,a person doing jump rope and crossing arms jumping and then steps to the left and steps to the right with their right arm out,a/DET person/NOUN do/VERB jump/NOUN rope/NOUN and/CCONJ cross/VERB arm/NOUN jumping/NOUN and/CCONJ then/ADV step/VERB to/ADP the/DET left/NOUN and/CCONJ step/NOUN to/ADP the/DET right/NOUN with/ADP their/DET right/ADJ arm/NOUN out/ADP,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000971,2,running fast in place forward.,run/VERB fast/ADV in/ADP place/NOUN forward/ADV,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000994,1,a person crouch walks slowly from the front to the back and increases into a run.,a/DET person/NOUN crouch/NOUN walk/VERB slowly/ADV from/ADP the/DET front/NOUN to/ADP the/DET back/NOUN and/CCONJ increase/NOUN into/ADP a/DET run/NOUN,0.0,0.0,Energetic dynamic,run,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,000995,1,a person gets pushed backwards where they stumble and catch themselves.,a/DET person/NOUN get/VERB push/VERB backwards/ADV where/ADV they/PRON stumble/VERB and/CCONJ catch/VERB themselves/PRON,0.0,0.0,Heavy awkward,stumble,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,001011,2,"a person looks to be dribbling something with both hands, then makes a jump shot.",a/DET person/NOUN look/VERB to/PART be/AUX dribble/VERB something/PRON with/ADP both/DET hand/NOUN then/ADV make/VERB a/DET jump/NOUN shot/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,001025,1,a person is walking forward then takes a leap forward.,a/DET person/NOUN is/AUX walk/VERB forward/ADV then/ADV take/VERB a/DET leap/NOUN forward/ADV,0.0,0.0,Energetic dynamic,leap,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,001030,0,the person is walking back and forth at a very slow pace,the/DET person/NOUN is/AUX walk/VERB back/ADV and/CCONJ forth/ADV at/ADP a/DET very/ADV slow/ADJ pace/NOUN,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,001037,0,"a person kneeling down to a quick crawl, before jumping back up swiftly.",a/DET person/NOUN kneel/VERB down/ADP to/ADP a/DET quick/ADJ crawl/NOUN before/ADP jump/VERB back/ADV up/ADP swiftly/ADV,0.0,0.0,Energetic dynamic,quick,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,001042,0,a person is performing a partner dance.,a/DET person/NOUN is/AUX perform/VERB a/DET partner/NOUN dance/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,001042,1,person is practicing dancing with a partner,person/NOUN is/AUX practice/VERB dance/VERB with/ADP a/DET partner/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,001042,2,a person is dancing in a twirling motion while holding their arms up as if they were dancing with a partner.,a/DET person/NOUN is/AUX dance/VERB in/ADP a/DET twirling/NOUN motion/NOUN while/SCONJ hold/VERB their/DET arm/NOUN up/ADP as/SCONJ if/SCONJ they/PRON were/AUX dance/VERB with/ADP a/DET partner/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,001046,1,"a person walks forward at a steady pace, but stays in one spot.",a/DET person/NOUN walk/VERB forward/ADV at/ADP a/DET steady/ADJ pace/NOUN but/CCONJ stay/VERB in/ADP one/NUM spot/NOUN,0.0,0.0,Controlled motion,steady,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,001049,2,"a person walks and then leaps, they then leap back to their starting position",a/DET person/NOUN walk/VERB and/CCONJ then/ADV leaps/INTJ they/PRON then/ADV leap/VERB back/ADV to/ADP their/DET starting/NOUN position/NOUN,0.0,0.0,Energetic dynamic,leap,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,001051,1,"a person walks very slowly forward, with one step causing their right foot to drag.",a/DET person/NOUN walk/VERB very/ADV slowly/ADV forward/ADV with/ADP one/NUM step/NOUN cause/VERB their/DET right/ADJ foot/NOUN to/PART drag/VERB,0.0,0.0,Heavy awkward,drag,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
train,001055,0,"person is standing, begins to drag right leg back and completes a counter clockwise circular motion with the left foot.",person/NOUN is/AUX stand/VERB begin/VERB to/PART drag/VERB right/ADJ leg/NOUN back/ADV and/CCONJ complete/VERB a/DET counter/NOUN clockwise/NOUN circular/ADJ motion/NOUN with/ADP the/DET left/ADJ foot/NOUN,0.0,0.0,Heavy awkward,drag,D:\roboticsreport\HumanML3D\data\train-00000-of-00007.parquet
